-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:3.076274 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:3.706520 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.384630 20:-0.172627 21:0.163871 22:-0.130933 23:-0.307119 24:-0.243755 25:0.557208 26:1.087273 27:-0.216609 28:-0.195716 29:2.692745 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.138319 56:-0.224834 57:-0.398080 
-1 1:-0.335225 2:0.083453 3:-0.602417 4:-0.047167 5:0.061981 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:0.168169 11:-0.327288 12:-0.181020 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.402042 20:-0.172627 21:-0.750377 22:6.336597 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:13.921603 50:-0.437703 51:-0.121647 52:-0.305084 53:-0.315819 54:2.073083 55:0.003532 56:-0.070719 57:0.030290 
1 1:-0.335225 2:0.711369 3:0.640567 4:-0.047167 5:-0.521430 6:-0.376045 7:2.442765 8:-0.297596 9:-0.340412 10:-0.404962 11:2.651828 12:0.159303 13:-0.331025 14:-0.196753 15:1.935315 16:2.125924 17:-0.330701 18:1.932342 19:1.873112 20:-0.172627 21:0.279181 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.293131 51:-0.121647 52:-0.104464 53:-0.315819 54:-0.188951 55:-0.103007 56:-0.122090 57:-0.244306 
1 1:-0.335225 2:-0.170536 3:2.023888 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:1.062469 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.268551 20:-0.172627 21:3.582004 22:-0.130933 23:-0.307119 24:2.470635 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:0.328559 54:-0.188951 55:-0.038451 56:-0.136768 57:-0.355518 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.442670 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:2.431019 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:4.455173 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.084880 56:-0.173462 57:-0.332177 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:31.038180 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.138319 56:-0.224834 57:-0.424167 
-1 1:-0.335225 2:-0.170536 3:0.921241 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:0.300237 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:1.760821 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:1.280741 46:1.914545 47:-0.071903 48:-0.094950 49:-0.139158 50:0.019013 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.104576 56:-0.169793 57:-0.330804 
-1 1:-0.335225 2:-0.170536 3:2.605284 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:2.577660 19:0.828398 20:-0.172627 21:1.226375 22:-0.130933 23:-0.307119 24:-0.243755 25:0.921488 26:0.719478 27:0.503420 28:1.817240 29:1.895227 30:1.905906 31:2.632370 32:2.565744 33:-0.173589 34:2.567967 35:2.062138 36:1.928309 37:-0.276582 38:-0.073126 39:4.206463 40:2.209136 41:-0.132836 42:-0.140694 43:8.479057 44:-0.092913 45:1.364080 46:-0.193441 47:26.498233 48:-0.094950 49:-0.139158 50:0.383729 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.110462 56:-0.184470 57:-0.297853 
1 1:-0.335225 2:-0.170536 3:0.800952 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:0.364879 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:0.252401 26:0.600835 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:0.027193 53:-0.315819 54:-0.188951 55:-0.129609 56:-0.213826 57:-0.406318 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:2.412426 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:3.631397 54:-0.188951 55:-0.063117 56:-0.188140 57:-0.385723 
1 1:-0.335225 2:-0.170536 3:0.039123 4:-0.047167 5:0.515745 6:1.810976 7:1.094967 8:0.528536 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.233378 13:0.745596 14:-0.196753 15:-0.198088 16:-0.006897 17:0.284805 18:0.217641 19:0.288630 20:-0.172627 21:1.918238 22:-0.130933 23:-0.307119 24:0.419302 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:0.364015 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.074870 51:-0.121647 52:-0.384079 53:0.189321 54:-0.188951 55:-0.120323 56:-0.158785 57:-0.212728 
1 1:-0.335225 2:0.400938 3:2.344659 4:-0.047167 5:1.585333 6:-0.376045 7:1.846199 8:2.232434 9:0.652565 10:2.444771 11:-0.327288 12:0.408001 13:-0.331025 14:-0.196753 15:0.903023 16:0.159424 17:0.919547 18:-0.372363 19:-0.460082 20:0.075051 21:0.320364 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:0.221422 37:-0.276582 38:-0.073126 39:-0.156731 40:0.297306 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.370586 51:-0.121647 52:-0.159635 53:1.863407 54:-0.188951 55:-0.088045 56:0.186140 57:0.450422 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:0.224750 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:1.321735 20:-0.172627 21:0.913389 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:3.445874 44:-0.092913 45:0.395267 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:1.793305 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.121683 56:-0.206487 57:-0.329431 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:2.221815 8:-0.297596 9:-0.340412 10:-0.404962 11:5.198491 12:0.342554 13:2.225949 14:-0.196753 15:-0.198088 16:0.051805 17:-0.330701 18:0.328267 19:1.646757 20:0.415609 21:-0.124406 22:-0.130933 23:4.361506 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:0.225306 53:0.807794 54:-0.188951 55:-0.122416 56:-0.206487 57:-0.326685 
1 1:-0.335225 2:0.393883 3:-0.602417 4:-0.047167 5:0.775039 6:-0.376045 7:1.448488 8:-0.297596 9:-0.340412 10:0.868661 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:0.462715 17:1.208065 18:1.102648 19:-0.100236 20:-0.172627 21:0.567457 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.005870 51:-0.121647 52:-0.045532 53:-0.315819 54:-0.188951 55:-0.082997 56:-0.158785 57:-0.317074 
1 1:1.021710 2:0.048176 3:0.339845 4:-0.047167 5:-0.440401 6:0.068194 7:-0.208642 8:0.373636 9:0.962871 10:0.804980 11:0.922019 12:0.617431 13:1.586706 14:3.795215 15:-0.198088 16:-0.222135 17:0.573324 18:-0.372363 19:0.845810 20:-0.172627 21:0.476856 22:-0.130933 23:2.100141 24:0.460743 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.281860 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.217559 51:-0.121647 52:0.027193 53:2.462451 54:0.515691 55:-0.009416 56:0.501710 57:3.910332 
1 1:1.108323 2:0.154005 3:0.079219 4:-0.047167 5:-0.278342 6:-0.273528 7:-0.319117 8:0.192920 9:1.428328 10:0.629857 11:1.114220 12:0.303286 13:1.855861 14:3.925035 15:-0.094859 16:-0.094949 17:0.477151 18:-0.372363 19:0.758751 20:-0.172627 21:0.353309 22:-0.130933 23:0.908669 24:0.792272 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.271443 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.100218 50:-0.184702 51:-0.121647 52:0.035970 53:3.832158 54:0.372069 55:0.023908 56:1.954797 57:2.884716 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:7.937910 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:0.801543 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.242442 51:-0.121647 52:-0.124526 53:0.354463 54:-0.188951 55:-0.066099 56:-0.136768 57:-0.319820 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:13.408623 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.118701 56:-0.217495 57:-0.418675 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.465886 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:4.924157 38:-0.073126 39:5.133642 40:-0.180651 41:7.958835 42:-0.140694 43:10.319145 44:-0.092913 45:1.718269 46:1.592363 47:-0.071903 48:-0.094950 49:0.381217 50:0.045299 51:2.123143 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.117681 56:-0.184470 57:-0.334923 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:3.451242 7:-0.319117 8:-0.297596 9:-0.340412 10:1.378111 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:1.692653 19:0.271218 20:-0.172627 21:0.172107 22:-0.130933 23:2.416246 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.794444 51:-0.121647 52:-0.384079 53:19.122358 54:-0.188951 55:-0.066387 56:-0.177132 57:-0.366502 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:6.058922 17:-0.330701 18:-0.372363 19:0.230590 20:-0.172627 21:1.036936 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:1.056627 53:-0.315819 54:-0.188951 55:0.073555 56:-0.107413 57:-0.303345 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.055814 17:-0.330701 18:0.125453 19:-0.709652 20:-0.172627 21:-0.297371 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:0.270259 46:0.055099 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.036844 51:0.496815 52:-0.384079 53:-0.315819 54:-0.009424 55:-0.062699 56:0.028355 57:0.015187 
-1 1:-0.161999 2:-0.170536 3:0.119316 4:-0.047167 5:-0.326960 6:-0.376045 7:-0.319117 8:-0.142696 9:-0.154228 10:-0.404962 11:0.249315 12:0.211661 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.261270 17:0.015521 18:-0.261737 19:-0.680632 20:-0.172627 21:-0.107933 22:-0.130933 23:-0.307119 24:-0.243755 25:1.211426 26:0.268633 27:-0.216609 28:-0.195716 29:-0.162887 30:0.279980 31:0.482742 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.022436 36:-0.205300 37:0.205961 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.019804 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:0.553222 49:-0.110838 50:-0.112416 51:-0.121647 52:-0.384079 53:-0.289914 54:-0.117140 55:-0.112894 56:-0.129429 57:0.863689 
1 1:-0.046515 2:0.041121 3:0.199508 4:-0.047167 5:-0.197313 6:2.699454 7:0.122784 8:0.993236 9:2.142031 10:0.868661 11:0.633717 12:0.394912 13:-0.331025 14:-0.196753 15:5.307469 16:-0.319971 17:0.053990 18:2.762036 19:0.248002 20:0.136971 21:0.073270 22:-0.130933 23:-0.063961 24:0.170656 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:0.902223 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.134013 51:-0.121647 52:0.034716 53:0.247607 54:-0.126117 55:0.015904 56:2.226334 57:1.219291 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:29.444345 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.138319 56:-0.224834 57:-0.422794 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.094741 56:-0.206487 57:-0.417302 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:5.783633 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.118701 56:-0.213826 57:-0.418675 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:3.550457 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:2.437066 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.138319 56:-0.224834 57:-0.411810 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:0.191628 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:3.284453 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:0.902967 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:0.745836 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.062437 56:-0.107413 57:0.118160 
1 1:-0.335225 2:0.076397 3:0.099268 4:-0.047167 5:1.212598 6:-0.376045 7:-0.319117 8:0.605986 9:-0.340412 10:1.298509 11:-0.327288 12:0.277107 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:1.034954 18:0.936710 19:0.625259 20:-0.172627 21:1.308739 22:-0.130933 23:3.145718 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:0.864881 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:0.061912 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.350871 51:-0.121647 52:-0.083148 53:0.461320 54:-0.188951 55:-0.075176 56:-0.136768 57:-0.236069 
